City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Palanga,-,Kretingos g.,5,https://www.aruodas.lt/butai-palangoje-kretingos-g-sveiki-parduodamas-ekonomiskas-3-kambariu-1-2766187/,55000,814,3,67.59,2,5,-,57,1993,Mūrinis,Aeroterminis,Įrengtas,Internetas Kabelinė televizija,Sandėliukas Balkonas,Virtuvės komplektas Viryklė,-,8/8/2019,8/19/2019,1,497,37062668687,55.913114 21.089123
Kaunas, Žaliakalnis,Studentų g.,5,https://www.aruodas.lt/butai-kaune-zaliakalnyje-studentu-g-giliu-namai-tai-modernus-6-aukstu-naujos-1-2760369/,85680,1390,3,61.64,2,6,-,52a,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/29/2019,8/19/2019,21,4181,37062121876,54.9102 23.946565
Vilnius, Markučiai,Manufaktūrų g.,5,https://www.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-parduodamas-3-ju-kambariu-butas-su-pilna-1-2653405/,166000,2529,3,65.64,2,4,-,26,2018,Blokinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Terasa,Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,8/12/2019,8/19/2019,34,454,37068657157,54.677276 25.32038
Vilnius, Šnipiškės,Konstitucijos pr.,5,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-tower-namai-tiems-kurie-nori-gyventi-1-2764735/,144779,2430,2,59.58,8,29,-,-,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila,Internetas,Balkonas,-,Kodinė laiptinės spyna Šarvuotos durys Signalizacija,8/6/2019,8/19/2019,2,582,37061478887,54.697451 25.273415
Vilnius, Naujamiestis,Konstitucijos pr.,5,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-konstitucijos-pr-tower-namai-tiems-kurie-nori-gyventi-1-2762467/,106244,2580,2,41.18,7,29,-,-,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila,-,Balkonas,-,Kodinė laiptinės spyna Signalizacija,8/1/2019,8/19/2019,9,1563,37061478887,54.697451 25.273415
Vilnius, Žirmūnai,Trinapolio g.,5,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-trinapolio-namai-bustas-tiesiai-is-1-2760651/,102200,1800,3,56.77,8,9,-,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/30/2019,8/19/2019,2,211,37069806664,54.723443 25.287979
Vilnius, Žirmūnai,Jurgio Lebedžio g.,5,https://www.aruodas.lt/butai-vilniuje-zirmunuose-jurgio-lebedzio-g-demesio-rugpjucio-22-d-ketvirtadieni-16-1-2769963/,59900,1978,2,30.29,2,5,-,9,2019,Mūrinis,Centrinis kolektorinis,Įrengtas,Uždaras kiemas,Balkonas Vieta automobiliui,-,-,8/19/2019,8/19/2019,2,451,37061141190,-
Vilnius, Baltupiai,Jurgio Lebedžio g.,5,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-demesio-rugpjucio-22-d-ketvirtadieni-16-1-2769973/,59900,1978,2,30.29,2,5,-,9,2019,Mūrinis,Centrinis kolektorinis,Įrengtas,Uždaras kiemas,Balkonas Vieta automobiliui,-,-,8/19/2019,8/19/2019,1,156,37061141190,-
Palanga,-,Užkanavės g.,5,https://www.aruodas.lt/butai-palangoje-uzkanaves-g-naujas-projektas-butai-su-pilna-apdaila-1-2768355/,127500,1898,3,67.18,1,1,C,-,2020,Mūrinis,"Elektra, aeroterminis",Įrengtas,Atskiras įėjimas Aukštos lubos Butas per kelis aukštus Tualetas ir vonia atskirai Uždaras kiemas,Sandėliukas Balkonas Terasa Pirtis Vieta automobiliui,Kondicionierius,Signalizacija,8/14/2019,8/15/2019,3,665,37067000005,-
Klaipėda, Senamiestis,Bangų g.,5,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-jaukiame-klaipedos-senamiestyje-salia-jono-1-2738895/,73000,1738,2,42,4,7,63,7A,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,8/3/2019,8/16/2019,11,1229,37061609888,55.708752 21.14168
Kaunas, Dainava,Partizanų g.,5,https://www.aruodas.lt/butai-kaune-dainavoje-partizanu-g-sviesus-ir-jaukus-dvieju-kambariu-butas-su-1-2769351/,37400,831,2,45,3,5,-,230,1974,Blokinis,Centrinis,Įrengtas,-,Sandėliukas Balkonas Rūsys Vieta automobiliui Drabužinė,Su baldais Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/16/2019,8/19/2019,21,1934,37068596818,54.92631  23.997344
Vilnius, Baltupiai,Ateities g.,5,https://www.aruodas.lt/butai-vilniuje-baltupiuose-ateities-g-namo-ploto-dydzio-155-kv-m-loftas-per-tris-1-2743113/,154000,994,4,155,5,6,-,-,2011,Monolitinis,Dujinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas Virtuvė sujungta su kambariu,-,Vonia Su baldais Kondicionierius Skalbimo mašina,Šarvuotos durys Signalizacija,6/25/2019,8/19/2019,27,3388,37062040488,54.736958 25.268238
Kaunas, Aleksotas,Šeštokų g.,5,https://www.aruodas.lt/butai-kaune-aleksote-sestoku-g-parduodamas-rezervuotas-butas-par-apart-1-2747527/,57900,1204,3,48.1,4,4,17,45C,2019,Mūrinis,"Centrinis, dujinis",Dalinė apdaila,-,-,-,-,7/2/2019,8/13/2019,6,1268,37069828611,-
Kaunas, Aleksotas,Šeštokų g.,5,https://www.aruodas.lt/butai-kaune-aleksote-sestoku-g-parduodamas-rezervuotas-butas-par-apart-1-2747529/,66500,1150,3,57.83,4,4,18,45C,2019,Mūrinis,"Centrinis, dujinis",Dalinė apdaila,-,-,-,-,7/2/2019,8/13/2019,2,825,37069828611,-
Vilnius, Senamiestis,Žygimantų g.,5,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zygimantu-g-informacija-apie-projekta-projektas-1-2750941/,199900,3299,3,60.59,3,5,29,12,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Sandėliukas Balkonas Vieta automobiliui,-,Videokameros,7/9/2019,8/13/2019,9,1669,37065937360,54.690531 25.281782
Kaunas, Aukštutiniai Kaniūkai,Girios g.,5,https://www.aruodas.lt/butai-kaune-aukstutiniuose-kaniukuose-girios-g-parduodamas-ypac-kokybiskai-irengtas-1-2767253/,142000,1578,3,90,2,3,-,-,2008,Mūrinis,Dujinis,Įrengtas,-,-,-,-,8/17/2019,8/17/2019,16,561,37068723877,-
Kaunas, Šilainiai,K. Čerbulėno g.,5,https://www.aruodas.lt/butai-kaune-silainiuose-k-cerbuleno-g-parduodamas-a-klases-3-k-butas-silainiuose-1-2764483/,41226,830,3,49.67,2,2,-,-,2018,Mūrinis,Dujinis,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Balkonas,-,-,8/6/2019,8/19/2019,1,693,37067468055,-
Kaunas, Vilijampolė,Panerių g.,5,https://www.aruodas.lt/butai-kaune-vilijampoleje-paneriu-g-miesto-loftai-tai-puiki-galimybe-isigyti-1-2760955/,33900,916,2,37,3,4,-,51,1987,Blokinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/30/2019,8/19/2019,27,4778,37067850332,54.911002  23.887276
Kaunas, Dainava,Kovo 11-osios g.,4,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-wwwkovonamaslt-kovo-namas-kauno-1-2672469/,75750,1202,4,63,4,4,-,31B,2019,Mūrinis,"Centrinis, elektra, centrinis kolektorinis",Dalinė apdaila,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija,Sandėliukas Balkonas Terasa Rūsys Vieta automobiliui,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,2/7/2019,8/7/2019,29,10684,37064515006,54.909598 23.97289
Kaunas, Dainava,Kovo 11-osios g.,4,https://www.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-wwwkovonamaslt-kovo-namas-kauno-1-2672463/,67320,1254,3,53.67,2,4,-,31b,2019,Mūrinis,"Centrinis, elektra",Dalinė apdaila,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Kabelinė televizija,Sandėliukas Balkonas Terasa Rūsys Vieta automobiliui,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,2/7/2019,8/7/2019,56,14290,37064515006,-
Vilnius, Jeruzalė,Bitininkų g.,4,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-bitininku-g-parduodamas-4-kambariu-butas-jeruzaleje-1-2674597/,85000,1076,4,79,3,5,13,2,1990,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Kabelinė televizija,Sandėliukas Balkonas Rūsys,-,Šarvuotos durys,2/12/2019,8/2/2019,58,17517,37060797707,54.740361 25.270593
Palanga, Šventoji,Jūros g.,4,https://www.aruodas.lt/butai-palangoje-sventojoje-juros-g-apartamentai-kopose-nauju-butu-ir-poilsio-1-2740021/,69208,1857,1,37.26,3,4,-,-,2019,Monolitinis,Dujinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Su baldais Virtuvės komplektas Viryklė,Šarvuotos durys,6/25/2019,8/9/2019,7,3709,37068739883,56.020538 21.077102
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2734603/,80000,1325,3,60.38,2,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Rūsys Vieta automobiliui,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,6/5/2019,8/19/2019,2,2198,37064850005,54.916427 23.87177
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2734765/,97500,1340,3,72.76,3,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui Drabužinė,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,6/6/2019,8/19/2019,1,1407,37064850005,54.916427 23.87177
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2749433/,67500,1414,2,47.74,1,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Terasa Vieta automobiliui,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/5/2019,8/19/2019,5,1523,37064850005,54.916427 23.87177
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2767143/,58000,1303,2,44.5,2,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Rūsys Vieta automobiliui,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,8/12/2019,8/19/2019,3,627,37064850005,54.916427 23.87177
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2767207/,64300,1218,3,52.81,3,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Rūsys Vieta automobiliui,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,8/12/2019,8/19/2019,1,612,37064850005,54.916427 23.87177
Palanga, Šventoji,Prieplaukos g.,4,https://www.aruodas.lt/butai-palangoje-sventojoje-prieplaukos-g-sventosios-vartai-isikurs-nedideleje-saleleje-1-2746349/,74600,2353,2,31.7,3,3,B3,14,2020,Mūrinis,Kita,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija,Sandėliukas Vieta automobiliui,-,Šarvuotos durys Videokameros,8/6/2019,8/19/2019,15,1119,37066736616,56.027642  21.076211
Vilnius, Šnipiškės,Linkmenų g.,4,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-linkmenu-ezerai-gamtos-ir-miesto-1-2649225/,66500,1939,1,34.29,6,9,-,58,2019,Blokinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija,Sandėliukas Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/24/2019,8/19/2019,18,610,37063778513,-
Vilnius, Šnipiškės,Konstitucijos pr.,4,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-tower-namai-tiems-kurie-nori-gyventi-1-2762477/,105396,2570,2,41.01,7,29,-,-,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila,Internetas,-,-,Kodinė laiptinės spyna Šarvuotos durys Signalizacija,8/1/2019,8/19/2019,3,854,37061478887,54.697451 25.273415
Klaipėda, Poilsis,Minijos g.,4,https://www.aruodas.lt/butai-klaipedoje-poilsyje-minijos-g-3-kambariu-dideles-kvadraturos-prabangiai-1-2762593/,119000,1190,3,100,2,3,-,140,1956,Mūrinis,Elektra,Įrengtas,-,-,-,-,8/2/2019,8/14/2019,4,863,37060711960,55.676997 21.153195
Vilnius, Tarandė,Avižienių g.,4,https://www.aruodas.lt/butai-vilniuje-tarandeje-avizieniu-g-statytojo-kainomis-butas-pilnai-1-2728637/,106000,1472,3,72,2,4,-,4,2018,Mūrinis,Dujinis,Įrengtas,-,-,-,-,5/26/2019,8/17/2019,36,13513,37069841349,54.748492 25.204983
Palanga,-,J. Simpsono g.,4,https://www.aruodas.lt/butai-palangoje-j-simpsono-g-sie-apartamentai-parduodami-su-baldais-bei-1-2721267/,215000,2756,3,78,3,5,304,8A,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/3/2019,8/19/2019,11,1018,37061609888,55.915144 21.062323
Vilnius, Žirmūnai,Trinapolio g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-trinapolio-namai-bustas-tiesiai-is-1-2760631/,147400,1650,4,89.34,8,9,-,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/30/2019,8/19/2019,2,379,37069806664,54.723443 25.287979
Vilnius, Žirmūnai,Trinapolio g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-trinapolio-namai-bustas-tiesiai-is-1-2760709/,95600,1676,2,57.05,3,9,-,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/30/2019,8/19/2019,3,203,37069806664,54.723443 25.287979
Vilnius, Pašilaičiai,Perkūnkiemio g.,4,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-akcija-parduodamas-2-kambariu-5045-kvm-1-2730109/,60000,1189,2,50.45,9,12,-,-,2017,Blokinis,Centrinis kolektorinis,Dalinė apdaila,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Balkonas,Vonia,Kodinė laiptinės spyna Šarvuotos durys,5/28/2019,8/19/2019,13,4687,37067018831,54.736942 25.214535
Vilnius, Pašilaičiai,Perkūnkiemio g.,4,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-akcija-parduodamas-3-kambariu-6032-kvm-1-2730111/,70000,1160,3,60.32,4,12,-,-,2017,Blokinis,Centrinis kolektorinis,Dalinė apdaila,Tualetas ir vonia atskirai Internetas Virtuvė sujungta su kambariu,Balkonas,-,Kodinė laiptinės spyna Šarvuotos durys,5/28/2019,8/19/2019,19,3009,37067018831,54.736942 25.214535
Vilnius, Pašilaičiai,Medeinos g.,4,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-brokeriu-prasome-netrukdyti-parduodamas-1-2735067/,68000,1120,3,60.73,9,9,-,17,1990,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas Rūsys Drabužinė,Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/12/2019,8/19/2019,43,690,37060048100,54.727421 25.223293
Vilnius, Žirmūnai,Trinapolio g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-trinapolio-namai-bustas-tiesiai-is-1-2691261/,128000,1700,3,75.28,6,9,102,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,3/15/2019,8/19/2019,12,3613,37069806664,54.723443 25.287979
Vilnius, Žirmūnai,Trinapolio g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-trinapolio-g-trinapolio-namai-bustas-tiesiai-is-1-2760661/,96200,1750,2,54.98,6,9,-,3,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,7/30/2019,8/19/2019,2,88,37069806664,54.723443 25.287979
Palanga,-,J. Simpsono g.,4,https://www.aruodas.lt/butai-palangoje-j-simpsono-g-sie-apartamentai-parduodami-su-baldais-bei-1-2768877/,103000,2641,2,39,1,5,106,8A,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/19/2019,8/19/2019,5,86,37061609888,55.915144  21.062323
Kaunas, Šilainiai,Kuršių g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-kursiu-g-parduodamas-4k-8134-naujai-irengtas-ir-1-2767627/,83000,1020,4,81.34,4,5,-,-,1986,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/12/2019,8/12/2019,4,1009,37060707730,54.934149 23.901001
Vilnius, Antakalnis,Žirgo g.,4,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-parduodamas-isskirtinio-isplanavimo-butas-su-1-2765567/,179900,1475,4,121.98,9,20,-,-,2004,Monolitinis,Centrinis kolektorinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Terasa Vieta automobiliui Drabužinė,Kondicionierius Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros Budintis sargas,8/7/2019,8/19/2019,15,1104,37060356049,54.72321  25.321395
Klaipėda, Baltija,Baltijos pr.,4,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-statytojas-parduoda-butus-naujame-gyvenamuju-1-2710927/,73052,1480,2,49.36,6,7,33,111,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui Drabužinė,Šildomos grindys Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,5/21/2019,8/12/2019,8,970,37065677222,55.684595 21.155795
Vilnius, Baltupiai,Jurgio Lebedžio g.,4,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-demesio-rugpjucio-22-d-ketvirtadieni-16-1-2769971/,49900,1647,2,30.29,1,5,-,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Uždaras kiemas,Balkonas Vieta automobiliui,-,-,8/19/2019,8/19/2019,3,227,37061141190,-
Vilnius, Pašilaičiai,Budiniškių g.,4,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-budiniskiu-g--butai-su-pilnos-apdailos-galimybe-1-2759093/,70200,1565,2,44.87,1,5,33,K2,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Virtuvė sujungta su kambariu,Terasa Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/26/2019,8/19/2019,2,647,37060089188,-
Vilnius, Pašilaičiai,Budiniškių g.,4,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-budiniskiu-g--butai-su-pilnos-apdailos-galimybe-1-2759097/,113950,1610,4,70.76,1,5,3132,K2,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Virtuvė sujungta su kambariu,Balkonas Terasa Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/26/2019,8/19/2019,1,667,37060089188,-
Vilnius, Šeškinė,Šeškinės g.,4,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-g-parduodamas-sviesus-ir-jaukus-2-kb-butas-1-2766985/,74500,1490,2,50,4,5,-,-,1982,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/11/2019,8/19/2019,13,941,37067596411,-
Kaunas, Šilainiai,Baltijos g.,4,https://www.aruodas.lt/butai-kaune-silainiuose-baltijos-g-be-tarpininku-parduodami-naujos-statybos-1-2731127/,93500,1333,3,70.14,2,3,-,87,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Rūsys Vieta automobiliui,Šildomos grindys Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna Videokameros,5/31/2019,8/12/2019,3,2135,37064850005,54.916427 23.87177
Palanga,-,J. Biliūno g.,4,https://www.aruodas.lt/butai-palangoje-j-biliuno-g-parduodamas-3-kambariu-butas-palangos-centre-1-2767373/,120000,2000,3,60,3,4,-,5,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/12/2019,8/19/2019,5,522,37063615455,55.919035 21.065523
Vilnius, Žirmūnai,Piromonto g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-piromonto-g-kurkite-naujas-savo-namu-tradicijas-a-1-2767183/,100753,1926,3,52.31,5,9,-,7,2018,Monolitinis,Centrinis kolektorinis,Dalinė apdaila,-,Balkonas,-,Kodinė laiptinės spyna Šarvuotos durys,8/12/2019,8/19/2019,5,1133,37066101514,-
Vilnius, Žirmūnai,M. Katkaus g.,4,https://www.aruodas.lt/butai-vilniuje-zirmunuose-m-katkaus-g-kurkite-naujas-savo-namu-tradicijas-a-1-2767169/,113900,1842,3,61.85,2,7,-,2B,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila,Virtuvė sujungta su kambariu,Balkonas,-,Kodinė laiptinės spyna Šarvuotos durys,8/12/2019,8/19/2019,4,1045,37066101514,54.701601 25.291939
Kaunas, Dainava,Pramonės pr.,4,https://www.aruodas.lt/butai-kaune-dainavoje-pramones-pr-jaukus-namai-arba-pelninga-investicija-1-2768873/,59900,1113,3,53.82,3,5,-,1,1964,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/14/2019,8/19/2019,12,1041,37065216165,54.902403 23.974601
Vilnius, Užupis,Olandų g.,4,https://www.aruodas.lt/butai-vilniuje-uzupyje-olandu-g-kanso-wwwkansolt-kanso-naujos-1-2763531/,74000,2395,1,30.9,1,5,-,-,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,-,-,8/4/2019,8/14/2019,3,483,37061111588,-
Vilnius, Naujamiestis,Mindaugo g.,4,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-naujas-sviesus-funkcionalus-butas-1-2756623/,116000,2468,2,47,6,7,-,-,2018,Monolitinis,Centrinis,Dalinė apdaila,Atskiras įėjimas Uždaras kiemas,Balkonas Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna,8/7/2019,8/19/2019,10,1131,37064816960,54.671646 25.275243
Klaipėda, Šauliai,Ragainės g.,4,https://www.aruodas.lt/butai-klaipedoje-sauliuose-ragaines-g-statome-ir-parduodame-a-klases-1-2448087/,39900,1247,1,32,4,4,-,-,2018,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,-,-,Šildomos grindys,Šarvuotos durys Videokameros,2/2/2018,8/13/2019,26,39636,37063172236,55.732784 21.176993
Palanga,-,Mokyklos g.,4,https://www.aruodas.lt/butai-palangoje-mokyklos-g-kvieciu-jus-susipazinti-su-elijos-projektu-1-2751291/,66200,1100,2,60.18,3,8,19,62,2020,Mūrinis,Dujinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas,Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Signalizacija Kodinė laiptinės spyna,7/31/2019,8/14/2019,9,2597,37061688858,56.016292 21.080489
Vilnius, Senamiestis,Žygimantų g.,4,https://www.aruodas.lt/butai-vilniuje-senamiestyje-zygimantu-g-informacija-apie-projekta-projektas-1-2750927/,255800,3002,3,85.2,2,5,48,12,2021,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas,Sandėliukas Balkonas Vieta automobiliui,-,Videokameros Budintis sargas,7/9/2019,8/13/2019,1,1106,37065937360,54.690531 25.281782
